Pbar	depth	H2O_melt	CO2_melt	S6+_melt	S2-_melt	Stot_melt	SO2_melt	H2Ogas	CO2gas	SO2gas	Sgas	mH2Ogas	mCO2gas	mSO2gas	mS2gas	mH2Sgas	mS_released	mSulfur_released	Spart	Exsolv_vol_wt	Gas_wt	RhoBulk	rhomelt	dd_dp_bulk	beta_bulk	rv_bulk	z_bulk	dd_dp_melt	beta_melt	rv_melt	z_melt
6.47100e+03	2.87090e+01	4.99648e+00	1.98501e+00	2.89229e-01	5.90238e-03	2.95131e-01	5.90262e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.88670e-02	2.20148e-02	2.27309e+03	2.27309e+03	-1.40000e-07	-6.15897e-11	8.27549e-01	3.50012e-01	-1.40000e-07	-6.15897e-11	8.27549e-01	3.50012e-01
6.47000e+03	2.87045e+01	4.99614e+00	1.98356e+00	2.88614e-01	6.03257e-03	2.94647e-01	5.89294e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.07040e-02	2.41616e-02	2.27311e+03	2.27311e+03	-1.30000e-07	-5.71901e-11	8.39868e-01	3.44985e-01	-1.30000e-07	-5.71901e-11	8.39868e-01	3.44985e-01
6.46900e+03	2.87001e+01	4.99580e+00	1.98211e+00	2.87998e-01	6.16413e-03	2.94162e-01	5.88324e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.25340e-02	2.63014e-02	2.27312e+03	2.27312e+03	-1.30000e-07	-5.71898e-11	8.39869e-01	3.45091e-01	-1.30000e-07	-5.71898e-11	8.39869e-01	3.45091e-01
6.46800e+03	2.86957e+01	4.99546e+00	1.98067e+00	2.87381e-01	6.29699e-03	2.93678e-01	5.87356e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.43560e-02	2.84335e-02	2.27313e+03	2.27313e+03	-1.30000e-07	-5.71895e-11	8.39870e-01	3.45197e-01	-1.30000e-07	-5.71895e-11	8.39870e-01	3.45197e-01
6.46700e+03	2.86912e+01	4.99513e+00	1.97924e+00	2.86763e-01	6.43107e-03	2.93194e-01	5.86388e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.61710e-02	3.05573e-02	2.27315e+03	2.27315e+03	-1.30000e-07	-5.71891e-11	8.39870e-01	3.45304e-01	-1.30000e-07	-5.71891e-11	8.39870e-01	3.45304e-01
6.46600e+03	2.86868e+01	4.99479e+00	1.97782e+00	2.86145e-01	6.56628e-03	2.92711e-01	5.85422e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.79780e-02	3.26722e-02	2.27316e+03	2.27316e+03	-1.30000e-07	-5.71888e-11	8.39871e-01	3.45410e-01	-1.30000e-07	-5.71888e-11	8.39871e-01	3.45410e-01
6.46500e+03	2.86823e+01	4.99446e+00	1.97640e+00	2.85526e-01	6.70256e-03	2.92228e-01	5.84456e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.97760e-02	3.47775e-02	2.27317e+03	2.27317e+03	-1.20000e-07	-5.27894e-11	8.52190e-01	3.40523e-01	-1.20000e-07	-5.27894e-11	8.52190e-01	3.40523e-01
6.46400e+03	2.86779e+01	4.99413e+00	1.97499e+00	2.84907e-01	6.83981e-03	2.91747e-01	5.83494e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.15650e-02	3.68726e-02	2.27318e+03	2.27318e+03	-1.20000e-07	-5.27891e-11	8.52190e-01	3.40628e-01	-1.20000e-07	-5.27891e-11	8.52190e-01	3.40628e-01
6.46300e+03	2.86735e+01	4.99380e+00	1.97360e+00	2.84288e-01	6.97796e-03	2.91266e-01	5.82532e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.33440e-02	3.89572e-02	2.27320e+03	2.27320e+03	-1.30000e-07	-5.71879e-11	8.39874e-01	3.45730e-01	-1.30000e-07	-5.71879e-11	8.39874e-01	3.45730e-01
6.46200e+03	2.86690e+01	4.99348e+00	1.97221e+00	2.83669e-01	7.11693e-03	2.90786e-01	5.81572e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.51130e-02	4.10306e-02	2.27321e+03	2.27321e+03	-1.10000e-07	-4.83895e-11	8.64509e-01	3.35982e-01	-1.10000e-07	-4.83895e-11	8.64509e-01	3.35982e-01
6.46100e+03	2.86646e+01	4.99316e+00	1.97083e+00	2.83051e-01	7.25665e-03	2.90308e-01	5.80616e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.68720e-02	4.30923e-02	2.27322e+03	2.27322e+03	-1.20000e-07	-5.27883e-11	8.52193e-01	3.40943e-01	-1.20000e-07	-5.27883e-11	8.52193e-01	3.40943e-01
6.46000e+03	2.86602e+01	4.99284e+00	1.96945e+00	2.82434e-01	7.39702e-03	2.89831e-01	5.79662e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.86200e-02	4.51421e-02	2.27323e+03	2.27323e+03	-1.20000e-07	-5.27880e-11	8.52193e-01	3.41048e-01	-1.20000e-07	-5.27880e-11	8.52193e-01	3.41048e-01
6.45900e+03	2.86557e+01	4.99252e+00	1.96809e+00	2.81818e-01	7.53799e-03	2.89356e-01	5.78712e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.03570e-02	4.71795e-02	2.27324e+03	2.27324e+03	-1.10000e-07	-4.83888e-11	8.64511e-01	3.36293e-01	-1.10000e-07	-4.83888e-11	8.64511e-01	3.36293e-01
6.45800e+03	2.86513e+01	4.99220e+00	1.96674e+00	2.81203e-01	7.67947e-03	2.88883e-01	5.77766e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.20820e-02	4.92041e-02	2.27325e+03	2.27325e+03	-1.10000e-07	-4.83886e-11	8.64512e-01	3.36397e-01	-1.10000e-07	-4.83886e-11	8.64512e-01	3.36397e-01
6.45700e+03	2.86469e+01	4.99189e+00	1.96540e+00	2.80590e-01	7.82139e-03	2.88411e-01	5.76822e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.37960e-02	5.12157e-02	2.27326e+03	2.27326e+03	-1.10000e-07	-4.83884e-11	8.64513e-01	3.36501e-01	-1.10000e-07	-4.83884e-11	8.64513e-01	3.36501e-01
