Pbar	depth	H2O_melt	CO2_melt	S6+_melt	S2-_melt	Stot_melt	SO2_melt	H2Ogas	CO2gas	SO2gas	Sgas	mH2Ogas	mCO2gas	mSO2gas	mS2gas	mH2Sgas	mS_released	mSulfur_released	Spart	Exsolv_vol_wt	Gas_wt	RhoBulk	rhomelt	dd_dp_bulk	beta_bulk	rv_bulk	z_bulk	dd_dp_melt	beta_melt	rv_melt	z_melt
7.91669e+03	3.51228e+01	1.00000e+01	2.00000e+00	2.99911e-01	8.94297e-05	3.00000e-01	6.00000e-01	2.13724e-07	4.53625e-07	1.16211e-10	3.03802e-07	3.71267e-07	3.22570e-07	5.67684e-11	2.32609e-09	2.96347e-07	2.66975e-09	7.02445e-06	3.86920e-19	9.45000e-07	1.00000e-06	2.50652e+03	2.50652e+03	nan	nan	nan	nan	nan	nan	nan	nan
7.91600e+03	3.51198e+01	9.99995e+00	1.99990e+00	2.99846e-01	8.95786e-05	2.99936e-01	5.99872e-01	4.47999e-05	9.50835e-05	2.43920e-08	6.36682e-05	7.78229e-05	6.76130e-05	1.19153e-08	4.87877e-07	6.21051e-05	5.60453e-07	1.47235e-03	8.12425e-17	1.71000e-04	2.09598e-04	2.16721e+03	2.16721e+03	4.93980e-03	2.27934e-06	6.38314e+03	3.03231e-05	4.93982e-03	2.27935e-06	6.38319e+03	3.03228e-05
7.91500e+03	3.51154e+01	9.99964e+00	1.99934e+00	2.99461e-01	9.03551e-05	2.99552e-01	5.99104e-01	3.11146e-04	6.60421e-04	1.70807e-07	4.41784e-04	5.40499e-04	4.69619e-04	8.34376e-08	3.40097e-06	4.30939e-04	3.92459e-06	1.02168e-02	5.69640e-16	1.18900e-03	1.45532e-03	2.16721e+03	2.16720e+03	-3.00000e-08	-1.38427e-11	9.61240e-01	2.01412e-01	6.00000e-08	2.76856e-11	1.07752e+00	1.79677e-01
7.91400e+03	3.51109e+01	9.99943e+00	1.99894e+00	2.99195e-01	9.09065e-05	2.99286e-01	5.98572e-01	4.95626e-04	1.05201e-03	2.73617e-07	7.03248e-04	8.60962e-04	7.48071e-04	1.33660e-07	5.43116e-06	6.85982e-04	6.28687e-06	1.62639e-02	9.13335e-16	1.89400e-03	2.31771e-03	2.16721e+03	2.16719e+03	4.00000e-08	1.84570e-11	1.05168e+00	1.84138e-01	1.00000e-07	4.61429e-11	1.12920e+00	1.71497e-01
7.91300e+03	3.51065e+01	9.99922e+00	1.99855e+00	2.98929e-01	9.14620e-05	2.99021e-01	5.98042e-01	6.80231e-04	1.44388e-03	3.77661e-07	9.64540e-04	1.18164e-03	1.02672e-03	1.84484e-07	7.47308e-06	9.40856e-04	8.67742e-06	2.23073e-02	1.26175e-15	2.59900e-03	3.18033e-03	2.16720e+03	2.16718e+03	4.00000e-08	1.84570e-11	1.05168e+00	1.84185e-01	1.00000e-07	4.61431e-11	1.12920e+00	1.71540e-01
7.91200e+03	3.51020e+01	9.99900e+00	1.99815e+00	2.98663e-01	9.20217e-05	2.98756e-01	5.97512e-01	8.64963e-04	1.83602e-03	4.82945e-07	1.22565e-03	1.50253e-03	1.30557e-03	2.35914e-07	9.52672e-06	1.19555e-03	1.10969e-05	2.83477e-02	1.61500e-15	3.30500e-03	4.04317e-03	2.16720e+03	2.16717e+03	4.00000e-08	1.84570e-11	1.05168e+00	1.84231e-01	1.00000e-07	4.61433e-11	1.12920e+00	1.71583e-01
7.91100e+03	3.50976e+01	9.99879e+00	1.99776e+00	2.98398e-01	9.25856e-05	2.98490e-01	5.96980e-01	1.04982e-03	2.22844e-03	5.89490e-07	1.48660e-03	1.82364e-03	1.58461e-03	2.87959e-07	1.15922e-05	1.45008e-03	1.35449e-05	3.43838e-02	1.97306e-15	4.01100e-03	4.90624e-03	2.16719e+03	2.16716e+03	5.00000e-08	2.30714e-11	1.06460e+00	1.82041e-01	1.00000e-07	4.61435e-11	1.12920e+00	1.71627e-01
7.91000e+03	3.50932e+01	9.99858e+00	1.99736e+00	2.98132e-01	9.31538e-05	2.98225e-01	5.96450e-01	1.23479e-03	2.62114e-03	6.97305e-07	1.74736e-03	2.14496e-03	1.86385e-03	3.40624e-07	1.36696e-05	1.70443e-03	1.60222e-05	4.04159e-02	2.33601e-15	4.71700e-03	5.76953e-03	2.16719e+03	2.16715e+03	4.00000e-08	1.84571e-11	1.05168e+00	1.84324e-01	1.00000e-07	4.61437e-11	1.12920e+00	1.71670e-01
7.90900e+03	3.50887e+01	9.99836e+00	1.99697e+00	2.97867e-01	9.37263e-05	2.97961e-01	5.95922e-01	1.41990e-03	3.01412e-03	8.06406e-07	2.00795e-03	2.46650e-03	2.14328e-03	3.93918e-07	1.57591e-05	1.95861e-03	1.85290e-05	4.64443e-02	2.70392e-15	5.42400e-03	6.63305e-03	2.16719e+03	2.16714e+03	4.00000e-08	1.84571e-11	1.05168e+00	1.84371e-01	9.00000e-08	4.15295e-11	1.11628e+00	1.73701e-01
7.90800e+03	3.50843e+01	9.99815e+00	1.99657e+00	2.97602e-01	9.43031e-05	2.97696e-01	5.95392e-01	1.60513e-03	3.40739e-03	9.16806e-07	2.26837e-03	2.78825e-03	2.42291e-03	4.47846e-07	1.78607e-05	2.21262e-03	2.10657e-05	5.24690e-02	3.07686e-15	6.13100e-03	7.49680e-03	2.16718e+03	2.16713e+03	4.00000e-08	1.84572e-11	1.05168e+00	1.84418e-01	1.00000e-07	4.61441e-11	1.12920e+00	1.71757e-01
7.90700e+03	3.50799e+01	9.99794e+00	1.99617e+00	2.97337e-01	9.48843e-05	2.97432e-01	5.94864e-01	1.79049e-03	3.80093e-03	1.02853e-06	2.52862e-03	3.11023e-03	2.70275e-03	5.02416e-07	1.99745e-05	2.46646e-03	2.36325e-05	5.84901e-02	3.45486e-15	6.83800e-03	8.36078e-03	2.16718e+03	2.16712e+03	4.00000e-08	1.84572e-11	1.05168e+00	1.84464e-01	1.00000e-07	4.61444e-11	1.12920e+00	1.71800e-01
7.90600e+03	3.50754e+01	9.99772e+00	1.99578e+00	2.97072e-01	9.54699e-05	2.97167e-01	5.94334e-01	1.97596e-03	4.19475e-03	1.14157e-06	2.78869e-03	3.43241e-03	2.98277e-03	5.57635e-07	2.21005e-05	2.72012e-03	2.62299e-05	6.45072e-02	3.83803e-15	7.54600e-03	9.22498e-03	2.16717e+03	2.16711e+03	4.00000e-08	1.84573e-11	1.05168e+00	1.84511e-01	1.00000e-07	4.61446e-11	1.12920e+00	1.71843e-01
7.90500e+03	3.50710e+01	9.99751e+00	1.99538e+00	2.96807e-01	9.60600e-05	2.96903e-01	5.93806e-01	2.16157e-03	4.58884e-03	1.25596e-06	3.04857e-03	3.75480e-03	3.26299e-03	6.13509e-07	2.42389e-05	2.97361e-03	2.88581e-05	7.05205e-02	4.22639e-15	8.25400e-03	1.00894e-02	2.16717e+03	2.16710e+03	5.00000e-08	2.30716e-11	1.06460e+00	1.82318e-01	1.00000e-07	4.61448e-11	1.12921e+00	1.71887e-01
7.90400e+03	3.50665e+01	9.99729e+00	1.99498e+00	2.96542e-01	9.66545e-05	2.96639e-01	5.93278e-01	2.34731e-03	4.98324e-03	1.37172e-06	3.30830e-03	4.07743e-03	3.54342e-03	6.70050e-07	2.63897e-05	3.22694e-03	3.15177e-05	7.65303e-02	4.62004e-15	8.96200e-03	1.09541e-02	2.16716e+03	2.16709e+03	4.00000e-08	1.84573e-11	1.05168e+00	1.84604e-01	1.00000e-07	4.61450e-11	1.12921e+00	1.71930e-01
